model_id,model_make_id,model_name,model_trim,model_year
40236,toyota,Camry,3.5 XLE,2008
40556,toyota,Camry,LE Automatic,2008
38715,toyota,Camry,LE,2009
38757,toyota,Camry,LE V6 Automatic,2009
39247,toyota,Camry,SE Automatic,2009
39314,toyota,Camry,Hybrid,2009
39530,toyota,Camry,XLE Automatic,2009
39708,toyota,Camry,SE,2009
40650,toyota,Camry,SE V6 Automatic,2009
45948,toyota,Camry,,2010
45949,toyota,Camry,LE,2010
45950,toyota,Camry,SE,2010
45951,toyota,Camry,LE V6,2010
45952,toyota,Camry,SE V6,2010
45953,toyota,Camry,XLE,2010
45954,toyota,Camry,XLE V6,2010
45959,toyota,Camry,Hybrid,2010
45955,toyota,Camry,,2011
45956,toyota,Camry,LE,2011
45957,toyota,Camry,SE,2011
45958,toyota,Camry,XLE,2011
45960,toyota,Camry,Hybrid,2011
49454,toyota,Camry,L,2012
49455,toyota,Camry,LE,2012
49456,toyota,Camry,SE,2012
49457,toyota,Camry,XLE,2012
49458,toyota,Camry,Hybrid LE,2012
49459,toyota,Camry,Hybrid XLE,2012
16037,gmc,Canyon,Regular Cab,2005
16047,gmc,Canyon,Crew Cab 4WD SLE,2005
16080,gmc,Canyon,Extended Cab Z71 SL,2005
16347,gmc,Canyon,Regular Cab 4WD SL,2005
16036,gmc,Canyon,Regular Cab,2006
16054,gmc,Canyon,Crew Cab 3.5,2006
16113,gmc,Canyon,Crew Cab 2.8 4WD,2006
16187,gmc,Canyon,,2006
16208,gmc,Canyon,Extended Cab,2006
16214,gmc,Canyon,Extended Cab 4WD,2006
16303,gmc,Canyon,Crew Cab 2.8,2006
16310,gmc,Canyon,Crew Cab 3.5 4WD,2006
16038,gmc,Canyon,Regular Cab 2WD SL,2007
16074,gmc,Canyon,Crew Cab 4WD SLE-1,2007
16151,gmc,Canyon,Extended Cab SL,2007
16209,gmc,Canyon,Crew Cab 4WD SLT,2007
16256,gmc,Canyon,,2007
16334,gmc,Canyon,Extended Cab SLE-1,2007
16197,gmc,Canyon,Crew Cab,2008
16337,gmc,Canyon,Extended Cab,2008
16362,gmc,Canyon,Regular Cab,2008
16120,gmc,Canyon,Extended Cab,2009
16259,gmc,Canyon,Crew Cab,2009
16370,gmc,Canyon,Regular Cab,2009
11284,dodge,Caravan,SXT,2005
11633,dodge,Caravan,Cargo Van,2005
11760,dodge,Caravan,,2005
11091,dodge,Caravan,SE,2006
11379,dodge,Caravan,Cargo Van,2006
11470,dodge,Caravan,SXT,2006
11592,dodge,Caravan,Cargo Van Grand,2006
